Height,Width,CenterX,CenterY,Area,Perimeter,Compactness,MajorAxis,MinorAxis,Orientation,Eccentricity,HuMoment1,HuMoment2,HuMoment3,HuMoment4,HuMoment5,HuMoment6,HuMoment7,Class
718,576,244.1453396,414.332588,190079,7408.99,0.956486303,743.4420242,474.2674384,71.14458067,0.770090491,0.2556947,0.011615762,0.000946143,0.000398209,6.57E-08,3.40E-05,-1.53E-07,4
717,580,246.7185167,414.5192895,190466,7124.314,0.952843537,746.2042241,473.0119484,70.3582548,0.773422607,0.256138548,0.011945262,0.000876327,0.000361206,4.33E-08,3.24E-05,-1.29E-07,4
717,582,249.2391572,416.7568316,187475,7784.847,0.961126552,741.9831271,470.0258894,69.03495136,0.773765223,0.257191196,0.012075141,0.000803357,0.000341722,3.59E-08,3.01E-05,-1.05E-07,4
671,538,307.8579464,392.7868569,175469,11073.655,0.982018402,694.9322447,519.4293449,-79.58297684,0.664314445,0.268123104,0.005762993,6.36E-06,0.000523493,2.57E-09,3.96E-05,-3.19E-08,4
720,374,186.6301626,399.9889693,111960,8239.698,0.979277117,686.8040925,444.5042095,-85.83968019,0.76231456,0.337402452,0.028759586,0.000442154,0.000237457,7.69E-08,3.88E-05,-1.51E-09,4
720,496,225.2520196,374.2726687,156714,10075.002,0.980598854,716.6567811,461.7545876,74.84284762,0.764758009,0.28986473,0.014351016,0.000658078,8.78E-05,1.57E-08,2.76E-06,-4.62E-08,4
720,525,243.7037753,374.3477481,176832,9330.392,0.974474695,745.2582323,477.4911421,73.50238416,0.767786625,0.276892339,0.01339069,0.000610089,8.70E-05,1.91E-08,1.15E-06,-5.11E-08,4
720,570,271.7316208,374.8822931,184679,10593.395,0.97931969,755.4716958,497.9596918,70.24471352,0.752022482,0.277075253,0.011931466,0.001018013,9.03E-05,1.76E-08,-5.57E-06,-9.41E-08,4
720,573,272.9859824,376.6460354,194898,7996.016,0.961693724,763.0256899,493.5669022,67.92670459,0.762613103,0.26482957,0.011788708,0.000675092,5.48E-05,8.85E-09,-2.40E-06,-4.46E-08,4
720,574,272.9236899,374.7454014,195767,8190.421,0.963327806,763.0816525,496.4914641,67.80523664,0.759386305,0.264605774,0.011491256,0.00083033,5.75E-05,7.93E-09,-3.92E-06,-5.92E-08,4
720,583,283.8053328,374.3828089,190633,9062.676,0.97083278,762.8153445,499.3160422,68.47012246,0.756001396,0.272517683,0.011887732,0.00095687,8.94E-05,1.01E-08,-6.94E-06,-7.00E-08,4
720,523,245.6853949,371.2220108,181847,8896.904,0.971130571,718.5435063,499.1523472,83.02864102,0.719326245,0.266659671,0.0093345,0.000805882,0.000144143,4.33E-08,5.42E-06,-7.70E-08,4
720,420,82.74974817,235.5701964,15884,2039.505,0.952013376,360.5492895,75.73809831,-71.75490122,0.977687832,0.307967063,0.031184255,0.000315658,0.002379252,1.58E-06,0.000417794,1.54E-06,4
717,397,58.67426797,224.884321,18681,1663.935,0.915211438,365.5416501,78.50813501,-79.01270251,0.9766642,0.284293402,0.02589243,0.000254488,0.001471185,5.95E-07,0.000233939,6.51E-07,4
720,400,57.07970031,224.3854277,19887,1607.74,0.903317582,371.4385721,77.75184289,-78.75902607,0.977845858,0.278395368,0.023923911,0.000227478,0.001313477,4.43E-07,0.000201317,5.35E-07,4
720,403,57.90892268,224.2228669,19994,1690.872,0.912120397,370.6757455,78.39011471,-79.09504739,0.977382554,0.28001366,0.024075173,0.000255314,0.001278311,4.21E-07,0.000196072,5.57E-07,4
720,399,58.30031772,222.1856372,19829,1507.382,0.890336014,363.1770815,77.82090426,-79.88435973,0.976772688,0.277694849,0.024331748,0.000205426,0.001157507,2.89E-07,0.000178885,4.50E-07,4
699,419,180.4618942,489.566977,111807,2515.503,0.777961043,559.5921604,316.2564668,55.38375172,0.824984548,0.279588865,0.026119092,0.000390083,0.001349572,6.74E-07,0.000207772,6.47E-07,4
692,431,186.2952392,488.4818756,111452,2499.095,0.77575013,559.9260779,317.0915514,52.65178764,0.82419255,0.276286738,0.024483807,0.00031978,0.001193336,5.12E-07,0.000177964,5.01E-07,4
691,441,190.2009348,490.628091,112748,2377.745,0.749395909,564.2348155,317.9304312,50.70148168,0.826135269,0.273177791,0.023490799,0.000332667,0.001128652,4.55E-07,0.000165967,4.91E-07,4
689,489,205.7350141,488.0901143,113123,2737.632,0.810324761,574.7213987,316.8192549,46.5116303,0.834335426,0.283783102,0.026481852,0.000326028,0.001612231,8.56E-07,0.000250234,8.05E-07,4
703,492,205.911164,496.9053065,118139,2467.737,0.756215882,580.3527455,319.8919027,46.74616469,0.834371481,0.273981393,0.024988026,0.000277476,0.00109691,3.37E-07,0.000163905,5.05E-07,4
704,497,209.5640117,497.8758372,119150,2263.299,0.707705901,582.6844653,319.3895727,46.29713473,0.836390073,0.269943491,0.024315314,0.000242452,0.000887939,1.99E-07,0.000130723,3.58E-07,4
708,497,209.9440124,502.1007876,119598,2311.603,0.718740447,587.1900842,319.9521443,46.16855841,0.838509595,0.270297585,0.024228892,0.000241984,0.000920722,2.07E-07,0.000135597,3.79E-07,4
687,496,211.6127372,485.5878944,111139,3050.672,0.84993296,575.082811,311.2704467,46.24016189,0.840854028,0.283250774,0.026538855,0.000247631,0.001346478,4.11E-07,0.00020925,6.73E-07,4
693,522,220.8365362,504.6853716,117812,2935.487,0.828193706,595.4535759,325.7272017,39.2262737,0.837117138,0.282460597,0.022359539,0.000462582,0.001425423,8.70E-07,0.000194878,7.73E-07,4
687,605,263.4553728,426.0767187,176137,7246.943,0.957854543,712.3403502,447.2375429,62.66302768,0.778340415,0.251030072,0.011898152,0.000996209,0.000539778,2.27E-07,4.45E-05,2.02E-07,4
690,605,263.1740949,419.883933,176915,7354.437,0.958896798,737.2611468,448.6303586,63.48965446,0.793546644,0.263132548,0.014622253,0.000805801,0.000650071,2.11E-07,6.44E-05,3.03E-07,4
698,520,212.0982825,518.4006182,110976,3055.299,0.850606571,571.2003868,318.2869966,39.67794824,0.830361711,0.277298408,0.018905569,0.000702909,0.001207187,5.83E-07,0.000156685,7.61E-07,4
707,535,236.0855908,493.1992029,130972,3731.886,0.881823374,688.1749983,334.6872387,50.20614682,0.873769482,0.26770805,0.0161039,0.000652151,0.000793741,1.95E-07,9.39E-05,3.10E-07,4
709,528,233.6716234,490.030397,132546,3765.896,0.882553563,689.4689382,334.4748103,51.18513483,0.874447879,0.268829821,0.016991847,0.000595403,0.000853239,2.01E-07,0.000103681,3.62E-07,4
711,534,236.1577773,492.4561642,133099,3796.629,0.883965179,695.2151354,334.1763303,50.4996759,0.87689583,0.269157219,0.016457061,0.000599138,0.00087676,1.56E-07,0.000105069,3.71E-07,4
709,531,218.0907611,526.658697,116735,2473.557,0.760245313,596.7275448,318.949137,38.82710269,0.845170314,0.271415361,0.016413289,0.000670102,0.00098458,2.68E-07,0.000116432,4.65E-07,4
559,677,335.2313142,357.3851163,172618,7733.157,0.963727099,677.6693834,502.615955,-30.29942656,0.670750417,0.257743672,0.005596422,0.00164042,0.000242736,-6.05E-08,1.31E-05,-1.40E-07,4
689,937,511.3377393,394.8046092,246332,10353.602,0.971123286,849.626401,602.7118105,-30.68886111,0.704821689,0.275323563,0.008278583,0.001097713,0.000399987,-7.76E-08,3.61E-05,6.38E-07,4
595,915,429.1639347,362.3719269,212609,9667.292,0.971412128,878.2573791,559.1862003,-19.66898945,0.771111863,0.318667486,0.018178299,0.003585001,6.86E-05,-8.73E-09,7.19E-06,3.29E-08,4
639,1004,534.3292518,369.2879312,233080,10021.29,0.970834622,906.3097095,577.9457022,-22.69495591,0.770292131,0.30982359,0.017079799,0.002424134,0.000312612,9.74E-08,3.43E-05,3.07E-07,4
613,962,488.2158579,356.1015606,218894,11445.842,0.979003436,887.1533458,579.4687166,-21.03678901,0.75720472,0.320595613,0.016601299,0.002589028,0.000384054,7.50E-08,4.07E-05,3.75E-07,4
594,888,418.4437455,361.7864523,212552,9904.759,0.972773787,859.6238545,534.4865607,-22.66516407,0.783201518,0.301290812,0.017764938,0.003110305,7.11E-06,-7.33E-10,8.47E-07,1.16E-10,4
637,1003,527.3898461,394.4616201,326121,12566.939,0.974050463,954.7933255,579.1100481,17.9709059,0.795061198,0.238983751,0.01219652,0.002278549,0.000368647,3.16E-07,4.07E-05,1.39E-07,4
648,925,505.6914305,435.2359794,223956,9258.067,0.967165385,900.7196058,566.7115039,23.68375796,0.777262555,0.316039649,0.018709638,0.009117516,0.000159693,4.53E-08,1.37E-05,2.00E-07,4
639,876,416.6790806,422.6700374,237636,9686.684,0.968174749,894.1252866,544.3265507,21.21156167,0.793338267,0.288193739,0.017512413,0.003153001,9.30E-05,3.08E-08,2.96E-06,2.36E-07,4
663,890,425.5379984,442.0653678,248471,9446.697,0.965011478,916.581643,569.7427733,21.54360894,0.783338608,0.292974524,0.016814954,0.003717508,0.000107398,4.00E-08,3.76E-06,3.22E-07,4
630,951,475.4074263,428.2918195,233360,8815.918,0.96226875,963.3569223,522.5203566,19.69946538,0.840123347,0.321682549,0.03077701,0.005947435,3.10E-05,1.26E-08,-9.24E-07,5.09E-07,4
622,888,429.7854968,412.4529949,239740,8070.927,0.953750874,910.1690974,496.3485192,20.82032732,0.838217153,0.280194202,0.023024468,0.001924122,0.000211295,7.20E-08,1.34E-05,2.25E-07,4
638,875,417.5589566,417.8462519,232315,9510.919,0.967726791,906.0086906,482.854564,23.01111961,0.846148659,0.283562746,0.024997636,0.001121887,0.000334025,1.31E-07,2.46E-05,1.09E-07,4
621,888,441.4030104,424.6473484,220637,9288.647,0.967864631,906.5211465,484.1778204,20.28017845,0.845417911,0.299194885,0.027681412,0.003082974,0.000131531,8.34E-08,-5.91E-06,4.25E-07,4
646,886,441.0671378,438.8825686,226132,9672.782,0.969628301,924.9057979,485.0469857,22.17741414,0.851454473,0.301464184,0.029380383,0.00267869,0.000190852,1.31E-07,-1.22E-05,5.54E-07,4
656,860,413.252871,429.2422565,226578,10099.401,0.972085081,918.9923194,472.907814,25.23440244,0.857434049,0.294652388,0.029334112,0.001161701,0.000483667,3.41E-07,2.76E-05,1.09E-07,4
673,857,405.9828294,440.7633463,233772,9363.745,0.966495495,923.184042,467.1273449,26.17881065,0.86253588,0.286202701,0.028735316,0.000844446,0.000534341,3.06E-07,4.71E-05,7.95E-10,4
681,850,397.9658018,445.2711868,237235,8863.186,0.962050252,920.1669649,464.3877928,26.4089053,0.863307807,0.279885109,0.027639742,0.000654539,0.000592997,3.11E-07,5.91E-05,-7.46E-08,4
683,845,394.9443924,444.5725614,236820,9009.153,0.963334272,916.8761188,465.9434402,26.75002825,0.861247453,0.27916296,0.027081071,0.00060808,0.00062903,3.11E-07,6.79E-05,-9.11E-08,4
683,846,395.9116293,444.5276172,235542,8530.001,0.959320083,919.1755022,464.6080572,26.93478098,0.862849013,0.281467672,0.02785777,0.000630956,0.000612068,3.14E-07,6.43E-05,-8.22E-08,4
694,844,393.5667222,456.2075968,233573,9176.655,0.965145112,922.4844429,463.3281172,26.92502209,0.864715974,0.285150053,0.02898974,0.000707822,0.000712129,4.53E-07,7.24E-05,-1.54E-07,4
693,832,384.002528,449.2844342,231013,9830.223,0.969958643,923.8754614,463.0033946,27.81462952,0.865358422,0.288922225,0.029903636,0.000666595,0.000693028,4.31E-07,7.21E-05,-1.55E-07,4
681,826,381.095047,438.7436374,224752,9482.867,0.968592446,919.8368223,449.351789,27.5346922,0.872556894,0.291438768,0.03208942,0.000490933,0.00073857,4.16E-07,9.08E-05,-2.43E-07,4
693,822,374.1303075,451.311549,223387,9199.066,0.966827341,922.1825424,453.7309352,27.69139324,0.870584704,0.295532966,0.032520225,0.000606836,0.000925309,6.61E-07,0.000112062,-4.00E-07,4
568,789,343.235772,356.7183351,204193,7203.038,0.950543964,710.1555074,420.3554368,21.20994745,0.805996525,0.207965962,0.009690061,0.000385249,0.000197793,3.32E-08,1.76E-05,-4.99E-08,4
664,854,380.4096868,438.6494705,215882,8625.295,0.963534818,793.1501964,513.2220802,29.69327502,0.762432328,0.258385051,0.011208095,0.002244723,0.000460803,-3.67E-07,4.35E-05,2.99E-07,4
681,858,378.1265873,446.2430648,219785,8398.337,0.960841926,813.3148181,518.7622682,31.13619903,0.7701714,0.264631862,0.012449319,0.002214894,0.000544386,-4.55E-07,5.46E-05,4.04E-07,4
621,807,322.6022389,418.119704,161866,6384.908,0.950105094,731.2844092,358.5556519,18.47113968,0.871548421,0.266628638,0.019924414,0.000434002,0.001480437,-2.85E-07,0.000208265,-6.92E-07,4
686,902,414.6030962,465.6424616,233835,8531.931,0.959633164,845.987554,540.7396809,24.07944335,0.769055836,0.26944857,0.012799952,0.003107437,0.000503226,-6.05E-07,5.45E-05,7.67E-08,4
714,912,420.5091281,492.0791367,237728,9127.036,0.964138316,854.7201832,551.6317182,24.02402237,0.763849409,0.272066638,0.012558268,0.003581319,0.000519791,-6.67E-07,5.51E-05,1.15E-07,4
718,826,325.4329739,488.0026063,189538,7310.66,0.955435095,781.9943031,431.7739423,23.69983385,0.833748359,0.275389019,0.019830524,0.000411223,0.001446575,-1.03E-06,0.000202733,-3.13E-08,4
676,860,362.5074899,427.9523719,225770,10380.557,0.973670975,857.1964098,486.110049,30.34373984,0.823653796,0.268831286,0.019041247,0.000336608,0.000825152,-3.50E-07,0.000111176,1.36E-07,4
705,880,367.0410532,468.421912,224343,9323.449,0.967568339,868.3978721,485.7727827,25.7380942,0.828904831,0.278966845,0.019402859,0.000544022,0.001066774,-7.11E-07,0.000141495,2.86E-07,4
715,891,374.4779536,473.524453,235186,8744.47,0.961349569,879.7788951,495.9550183,24.91590641,0.825961256,0.274464864,0.017811259,0.000750286,0.000900101,-7.11E-07,0.000116343,1.89E-07,4
718,894,381.0134332,465.9471827,238066,10801.803,0.974360194,918.011525,512.4056708,27.05290838,0.829727215,0.290181195,0.023199898,0.000496299,0.001157197,-8.68E-07,0.000173214,4.58E-08,4
720,901,384.2424048,460.592331,246472,9847.132,0.968058307,930.4601588,524.660917,27.26077373,0.82586184,0.28934044,0.022420025,0.000645033,0.001118879,-8.58E-07,0.000166199,-1.57E-07,4
676,972,422.2573189,438.5128975,259740,11182.014,0.973895905,955.530031,539.3255982,20.03612032,0.825483953,0.289691697,0.022412335,0.001204846,0.000794215,-6.48E-07,0.000118775,-4.32E-07,4
706,1010,505.2227657,491.5509227,274966,9928.13,0.964944679,982.4082747,596.8628019,15.1013072,0.794280925,0.301666326,0.018456168,0.007030943,0.000170774,-6.71E-08,1.98E-05,-1.75E-07,4
571,1001,512.4623674,376.0389973,246940,8182.079,0.953647414,1022.345436,458.7268604,16.42080405,0.893682216,0.317795138,0.044637813,0.002576026,5.40E-05,1.01E-08,3.40E-06,2.22E-07,4
636,1037,526.8433112,425.6716341,290627,10334.918,0.965807429,1046.739652,557.4600293,13.68805479,0.846387228,0.302458459,0.02849142,0.004367574,2.90E-05,2.16E-09,2.61E-06,-4.39E-08,4
585,789,385.9285129,358.2764445,187922,8177.898,0.96468948,797.7068971,382.7147072,28.55174954,0.877395069,0.260353761,0.026543538,0.000218477,0.00022949,-3.63E-08,3.57E-05,1.42E-08,4
560,733,394.901695,326.5539383,144072,6802.118,0.960870786,739.2302004,359.2670136,32.11127998,0.873957954,0.293060643,0.032783793,0.003408701,0.000275215,2.54E-07,4.56E-05,9.03E-08,4
577,745,403.9516832,330.7021779,148582,6229.732,0.951889781,759.2247088,375.6103395,31.32156284,0.86904741,0.301821973,0.033531348,0.004493866,0.000465248,6.70E-07,8.34E-05,1.01E-07,4
591,747,404.4252197,336.8721581,148582,7544.038,0.967192863,769.6453895,373.4163872,32.69826596,0.874414417,0.307829271,0.036293718,0.004242073,0.000486927,6.95E-07,9.01E-05,1.22E-07,4
571,711,314.1455052,397.2334269,126078,3997.328,0.900846145,668.9795904,282.1089615,22.02293151,0.906735227,0.276826123,0.031183943,0.00038962,0.000571582,-1.53E-07,9.59E-05,1.57E-07,4
583,714,312.8929086,406.8138858,130608,3480.413,0.864506619,681.7615885,284.5276726,21.91241445,0.908749549,0.273049056,0.030372954,0.000388551,0.000518634,-1.25E-07,8.50E-05,1.41E-07,4
583,726,316.6558349,407.0591065,131373,3651.592,0.876191208,693.3328281,284.4007244,21.74334991,0.911998448,0.279145504,0.032334428,0.000273581,0.000643396,-1.70E-07,0.000111485,1.44E-07,4
597,729,314.8434066,418.9075143,132215,3717.035,0.87974662,693.8822113,283.9026698,21.94814244,0.912466645,0.279154751,0.032768523,0.000232365,0.000689599,-1.81E-07,0.000120761,1.46E-07,4
594,717,313.3894164,414.9771044,131335,3492.166,0.864667974,689.156414,283.9187967,22.12771773,0.911192798,0.280558717,0.033005462,0.000235127,0.00076146,-1.97E-07,0.000133393,1.73E-07,4
598,718,312.365744,421.5506035,130564,3694.094,0.879768732,690.1054729,285.2335026,21.77462466,0.910586429,0.284192424,0.033681633,0.000223755,0.000843624,-1.83E-07,0.000148117,1.89E-07,4
599,719,325.6550097,401.9554704,142175,4684.473,0.918583651,741.3020509,302.0566975,27.95429622,0.913219586,0.282168358,0.033526263,0.000269284,0.000805943,-1.23E-07,0.000138777,1.94E-07,4
598,716,321.7820294,397.4021078,142611,5478.967,0.940301211,688.2883671,378.8819643,33.6801933,0.834855072,0.272695537,0.025247985,0.001075721,0.000544798,-1.35E-07,7.71E-05,3.28E-07,4
626,694,303.0911165,410.1401172,145100,5038.6,0.928177997,692.8908027,381.2171871,37.08225861,0.835043686,0.271313238,0.025193914,0.001162922,0.000451886,-1.52E-07,6.60E-05,2.99E-07,4
643,707,305.868757,424.435474,146964,5387.741,0.936377987,705.7452683,384.6428324,36.33375713,0.838425303,0.276321418,0.026590755,0.00093458,0.000638357,-2.29E-07,9.58E-05,4.37E-07,4
653,713,306.7367885,431.2522711,149264,5355.677,0.934606259,716.4579679,391.0162747,36.72127293,0.837939562,0.280293781,0.027701664,0.000934159,0.000677501,-2.97E-07,0.000106882,4.54E-07,4
657,710,317.9458443,414.5217598,161996,6203.925,0.947109085,755.3476523,381.7938363,40.20694999,0.862853286,0.276369714,0.026857054,0.001004947,0.000633686,-2.74E-07,9.85E-05,4.32E-07,4
635,715,286.2729311,394.4674887,129355,5033.052,0.935830264,713.7328242,310.9949794,26.92873622,0.900077303,0.306247552,0.0403302,0.001423514,0.001003698,5.97E-07,0.00016689,-1.31E-06,4
720,745,296.1335299,460.3159989,146529,4858.872,0.92200576,749.8119038,330.0446345,26.97121489,0.897914503,0.299858154,0.036902348,0.000929131,0.000717106,-5.30E-08,0.00012333,-6.73E-07,4
531,660,47.47424658,170.759726,7300,1298.432,0.945588048,253.6165975,55.30711139,77.42473133,0.975932302,0.207732628,0.00195792,0.000497581,0.000293604,-5.87E-08,8.56E-06,-1.23E-07,5
720,654,265.4761807,407.5150125,209725,8395.331,0.962607507,707.4809846,492.0024765,60.94451628,0.718595247,0.221301998,0.005932459,0.000146037,0.000347106,-1.94E-08,2.67E-05,-7.10E-08,5
720,633,256.4750004,415.7424194,209383,7498.176,0.953200628,693.6564742,485.419983,64.34849597,0.714339982,0.213962459,0.005371,6.22E-05,0.000252486,-1.59E-08,1.85E-05,-2.45E-08,5
718,641,261.0195699,414.42152,216915,6679.335,0.938901155,702.8618281,494.0672079,61.98069636,0.711252647,0.212674705,0.005185146,5.04E-05,0.000264732,-1.12E-08,1.90E-05,-2.64E-08,5
714,670,266.6624944,411.2077958,218426,7506.241,0.951284273,704.4283957,501.2466505,58.41788202,0.70262019,0.213880392,0.004913118,7.54E-05,0.000276954,-1.21E-08,1.94E-05,-3.18E-08,5
717,652,268.4868812,414.7294062,223878,6951.668,0.941783883,713.1453293,503.1007119,58.05577869,0.708742467,0.212642663,0.005085991,3.93E-05,0.000281635,-1.93E-09,2.01E-05,-2.74E-08,5
720,687,277.3978738,416.5323565,229799,7081.377,0.94241325,723.1844168,514.7190016,55.07220082,0.702443389,0.214300256,0.004925907,4.54E-05,0.000310845,3.34E-09,2.18E-05,-3.28E-08,5
720,702,280.6193613,421.0252141,226183,7996.003,0.955544661,721.858938,516.9533306,53.8619312,0.697954854,0.217833721,0.004919838,8.31E-06,0.000364872,7.07E-10,2.55E-05,-1.85E-08,5
691,743,291.7283082,405.6489311,221777,7538.421,0.950958291,731.8919838,543.6861844,37.26470494,0.669457558,0.234264909,0.004576739,0.00023293,0.000240677,-1.52E-08,1.62E-05,-6.73E-08,5
699,759,305.6074925,416.1078321,229644,6743.716,0.936544916,735.9466524,545.9650986,35.62614055,0.670561242,0.228532747,0.004393275,0.000199607,0.000279806,-3.53E-08,1.85E-05,-5.32E-08,5
701,756,299.4694469,412.1312218,230320,6722.821,0.935961903,751.7272508,556.0221968,35.55730296,0.672981304,0.237239405,0.004823332,0.000252259,0.000243358,-2.99E-08,1.67E-05,-5.59E-08,5
705,759,301.2056097,415.1229593,232703,6937.535,0.939242279,759.5191031,561.7415446,34.13583212,0.673044926,0.239688864,0.004925895,0.000286456,0.000238982,-2.17E-08,1.64E-05,-6.60E-08,5
607,834,369.0662696,371.3711877,238405,8698.626,0.960406499,807.3217551,578.4334003,10.62265712,0.697603169,0.258581307,0.006914225,0.000770685,0.000469924,-2.26E-08,3.80E-05,-2.77E-07,5
679,788,319.7861962,419.0349177,216853,10531.126,0.975428839,756.8704503,567.1169486,26.65350718,0.662239796,0.257801873,0.005243176,0.000465898,0.000319649,-1.19E-07,2.12E-05,4.76E-08,5
720,699,322.5717726,443.1255147,227559,9116.988,0.96559662,710.7695566,583.6349589,63.11734184,0.570739681,0.232309518,0.002042745,0.000408412,0.000315879,1.11E-07,8.98E-06,2.48E-08,5
720,696,336.2539327,440.3583579,221795,10647.414,0.975414823,717.2637409,601.067307,66.44493713,0.545669605,0.246779008,0.001863301,0.000572776,0.000280897,1.13E-07,6.12E-06,-2.85E-09,5
